＊ 指数先物、国債先物、指数オプション、国債先物オプション、有価証券オプション、商品先物、商品先物オプション順で、商品ごとに限月順で表示しております。,,,,,,,,,,,
＊ 前取引日に取引最終日を迎えた銘柄につきましては掲載されておりません。,,,,,,,,,,,
銘柄コード,銘柄名称,PUT/CAL,限月,権利行使価格,清算価格,理論価格,原資産価格,ボラティリティ,金利,残日数,原資産名称
164120019,FUT_225M_291213,,202912,,68340,66569,66934.33,,1.3309,1292,日経225
165060019,FUT_225M_300613,,203006,,68720,66423,66934.33,,1.3309,1474,日経225
165120019,FUT_225M_301212,,203012,,69180,66449,66934.33,,1.3309,1656,日経225
161060023,FUT_225MC_260611,,202606,,67080,66949,66934.33,,0.7186,11,日経225
161070023,FUT_225MC_260709,,202607,,67045,66956,66934.33,,0.9674,39,日経225
161080023,FUT_225MC_260813,,202608,,67220,67016,66934.33,,0.9674,74,日経225
161090023,FUT_225MC_260910,,202609,,67210,67088,66934.33,,1.2741,102,日経225
161060005,FUT_TPX_260611,,202606,,3938.5,3941.6,3940.7,,0.7186,11,TOPIX
161090005,FUT_TPX_260910,,202609,,3946,3949.8,3940.7,,1.2741,102,TOPIX
161120005,FUT_TPX_261210,,202612,,3926,3929.1,3940.7,,1.3609,193,TOPIX
162030005,FUT_TPX_270311,,202703,,3933,3936,3940.7,,1.3309,284,TOPIX
162060005,FUT_TPX_270610,,202706,,3906,3909.3,3940.7,,1.3309,375,TOPIX
162090005,FUT_TPX_270909,,202709,,3914.5,3917.3,3940.7,,1.3309,466,TOPIX
162120005,FUT_TPX_271209,,202712,,3893,3896,3940.7,,1.3309,557,TOPIX
163060005,FUT_TPX_280608,,202806,,3874.5,3877.3,3940.7,,1.3309,739,TOPIX
163120005,FUT_TPX_281207,,202812,,3861.5,3864.5,3940.7,,1.3309,921,TOPIX
164060005,FUT_TPX_290607,,202906,,3843.5,3846.4,3940.7,,1.3309,1103,TOPIX
164120005,FUT_TPX_291213,,202912,,3832,3835,3940.7,,1.3309,1292,TOPIX
165060005,FUT_TPX_300613,,203006,,3814.5,3817.4,3940.7,,1.3309,1474,TOPIX
165120005,FUT_TPX_301212,,203012,,3802.5,3805.5,3940.7,,1.3309,1656,TOPIX
161060006,FUT_TPXM_260611,,202606,,3938.5,3941.55,3940.7,,0.7186,11,TOPIX
161090006,FUT_TPXM_260910,,202609,,3946,3949.77,3940.7,,1.2741,102,TOPIX
161120006,FUT_TPXM_261210,,202612,,3926,3929.12,3940.7,,1.3609,193,TOPIX
161060022,FUT_400_260611,,202606,,35800,35867,35859.63,,0.7186,11,JPX日経400
161090022,FUT_400_260910,,202609,,35870,35937,35859.63,,1.2741,102,JPX日経400
161120022,FUT_400_261210,,202612,,35695,35761,35859.63,,1.3609,193,JPX日経400
162030022,FUT_400_270311,,202703,,35750,35819,35859.63,,1.3309,284,JPX日経400
162060022,FUT_400_270610,,202706,,35530,35599,35859.63,,1.3309,375,JPX日経400
161060012,FUT_JP150_260611,,202606,,1664.5,1664.5,1664.13,,0.7186,11,JPXプライム150指数
161090012,FUT_JP150_260910,,202609,,1668,1668,1664.13,,1.2741,102,JPXプライム150指数
161120012,FUT_JP150_261210,,202612,,1659,1659.2,1664.13,,1.3609,193,JPXプライム150指数
162030012,FUT_JP150_270311,,202703,,1662,1662.2,1664.13,,1.3309,284,JPXプライム150指数
162060012,FUT_JP150_270610,,202706,,1651,1650.8,1664.13,,1.3309,375,JPXプライム150指数
161060063,FUT_C30_260611,,202606,,2014,2014,2013.61,,0.7186,11,TOPIX Core30
161090063,FUT_C30_260910,,202609,,2019.5,2019.7,2013.61,,1.2741,102,TOPIX Core30
161120063,FUT_C30_261210,,202612,,2008,2008.2,2013.61,,1.3609,193,TOPIX Core30
161060065,FUT_SJESG_260611,,202606,,4574,4574,4572.98,,0.7186,11,S&P/JPX 500ESGスコア・ティルト指数
161090065,FUT_SJESG_260910,,202609,,4583.5,4583.5,4572.98,,1.2741,102,S&P/JPX 500ESGスコア・ティルト指数
161120065,FUT_SJESG_261210,,202612,,4559.5,4559.5,4572.98,,1.3609,193,S&P/JPX 500ESGスコア・ティルト指数
161060066,FUT_FJNZR_260611,,202606,,2541.5,2541.7,2541.16,,0.7186,11,FTSE JPXネットゼロ・ジャパン500指数
161090066,FUT_FJNZR_260910,,202609,,2547,2547,2541.16,,1.2741,102,FTSE JPXネットゼロ・ジャパン500指数
161120066,FUT_FJNZR_261210,,202612,,2533.5,2533.7,2541.16,,1.3609,193,FTSE JPXネットゼロ・ジャパン500指数
161060067,FUT_NKC15_260611,,202606,,65250,65246,65231.72,,0.7186,11,日経平均気候変動指数
161090067,FUT_NKC15_260910,,202609,,65380,65381,65231.72,,1.2741,102,日経平均気候変動指数
161120067,FUT_NKC15_261210,,202612,,65280,65278,65231.72,,1.3609,193,日経平均気候変動指数
161060032,FUT_BANK_260611,,202606,,632.6,632.6,632.48,,0.7186,11,東証銀行
161090032,FUT_BANK_260910,,202609,,634.7,634.7,632.48,,1.2741,102,東証銀行
161120032,FUT_BANK_261210,,202612,,628.6,628.6,632.48,,1.3609,193,東証銀行
161060069,FUT_REIT_260611,,202606,,1782.5,1782.4,1782.05,,0.7186,11,東証REIT
161090069,FUT_REIT_260910,,202609,,1759.5,1759.6,1782.05,,1.2741,102,東証REIT
161120069,FUT_REIT_261210,,202612,,1752.5,1752.4,1782.05,,1.3609,193,東証REIT
161060073,FUT_DJIA_260618,,202606,,51109,,51032.46,,,18,NYダウ
161090073,FUT_DJIA_260918,,202609,,51457,,51032.46,,,115,NYダウ
161120073,FUT_DJIA_261218,,202612,,51800,,51032.46,,,203,NYダウ
162030073,FUT_DJIA_270319,,202703,,52228,,51032.46,,,295,NYダウ
161060076,FUT_RNP_260611,,202606,,1700.5,1700.4,1700,,0.7186,11,RNP
161090076,FUT_RNP_260910,,202609,,1704,1703.9,1700,,1.2741,102,RNP
161120076,FUT_RNP_261210,,202612,,1695,1695,1700,,1.3609,193,RNP
162030076,FUT_RNP_270311,,202703,,1698,1698,1700,,1.3309,284,RNP
162060076,FUT_RNP_270610,,202706,,1686.5,1686.4,1700,,1.3309,375,RNP
161120017,FUT_NKDV_270331,,202612,,940,,,,,304,日経平均配当
162120017,FUT_NKDV_280331,,202712,,1085,,,,,672,日経平均配当
163120017,FUT_NKDV_290330,,202812,,1147,,,,,1036,日経平均配当
164120017,FUT_NKDV_300329,,202912,,1183,,,,,1400,日経平均配当
165120017,FUT_NKDV_310331,,203012,,1005.9,,,,,1765,日経平均配当
166120017,FUT_NKDV_320331,,203112,,1005.9,,,,,2131,日経平均配当
167120017,FUT_NKDV_330331,,203212,,1005.9,,,,,2496,日経平均配当
168120017,FUT_NKDV_340331,,203312,,1005.9,,,,,2863,日経平均配当
161060001,FUT_JBL_260615,,202606,,128.74,,,,,21,長期国債
161090001,FUT_JBL_260914,,202609,,127.5,,,,,115,長期国債
161120001,FUT_JBL_261214,,202612,,126.95,,,,,203,長期国債
161060007,FUT_JBLM_260612,,202606,,128.74,,,,,14,長期国債
161090007,FUT_JBLM_260911,,202609,,127.5,,,,,105,長期国債
161120007,FUT_JBLM_261211,,202612,,126.95,,,,,196,長期国債
161060004,FUT_JBM_260615,,202606,,104.87,,,,,21,中期国債
161090004,FUT_JBM_260914,,202609,,104.44,,,,,115,中期国債
161120004,FUT_JBM_261214,,202612,,103.99,,,,,203,中期国債
161060002,FUT_JBS_260615,,202606,,92.3,,,,,21,超長期国債
161090002,FUT_JBS_260914,,202609,,91.53,,,,,115,超長期国債
161120002,FUT_JBS_261214,,202612,,91.08,,,,,203,超長期国債
161030091,FUT_TOA3M_260616,,202603,,99.2725,,,,,16,無担保コールO/N物レート
161060091,FUT_TOA3M_260915,,202606,,99.055,,,,,107,無担保コールO/N物レート
161090091,FUT_TOA3M_261215,,202609,,98.96,,,,,198,無担保コールO/N物レート
161120091,FUT_TOA3M_270316,,202612,,98.8075,,,,,289,無担保コールO/N物レート
162030091,FUT_TOA3M_270615,,202703,,98.67,,,,,380,無担保コールO/N物レート
162060091,FUT_TOA3M_270914,,202706,,98.5325,,,,,471,無担保コールO/N物レート
162090091,FUT_TOA3M_271214,,202709,,98.3825,,,,,562,無担保コールO/N物レート
162120091,FUT_TOA3M_280314,,202712,,98.2625,,,,,653,無担保コールO/N物レート
163030091,FUT_TOA3M_280620,,202803,,98.1625,,,,,751,無担保コールO/N物レート
163060091,FUT_TOA3M_280919,,202806,,98.0775,,,,,842,無担保コールO/N物レート
163090091,FUT_TOA3M_281219,,202809,,98,,,,,933,無担保コールO/N物レート
163120091,FUT_TOA3M_290319,,202812,,97.93,,,,,1024,無担保コールO/N物レート
164030091,FUT_TOA3M_290619,,202903,,97.8625,,,,,1115,無担保コールO/N物レート
164060091,FUT_TOA3M_290918,,202906,,97.8025,,,,,1206,無担保コールO/N物レート
164090091,FUT_TOA3M_291218,,202909,,97.7425,,,,,1297,無担保コールO/N物レート
164120091,FUT_TOA3M_300319,,202912,,97.685,,,,,1389,無担保コールO/N物レート
165030091,FUT_TOA3M_300618,,203003,,97.6325,,,,,1479,無担保コールO/N物レート
165060091,FUT_TOA3M_300917,,203006,,97.5775,,,,,1570,無担保コールO/N物レート
165090091,FUT_TOA3M_301217,,203009,,97.525,,,,,1661,無担保コールO/N物レート
165120091,FUT_TOA3M_310318,,203012,,97.4675,,,,,1752,無担保コールO/N物レート
161060011,FUT_MOTH_260611,,202606,,784,784,783.6,,0.7186,11,東証グロース市場250指数
161090011,FUT_MOTH_260910,,202609,,785,785,783.6,,1.2741,102,東証グロース市場250指数
161120011,FUT_MOTH_261210,,202612,,787,787,783.6,,1.3609,193,東証グロース市場250指数
162030011,FUT_MOTH_270311,,202703,,788,788,783.6,,1.3309,284,東証グロース市場250指数
162060011,FUT_MOTH_270610,,202706,,790,790,783.6,,1.3309,375,東証グロース市場250指数
161060078,FUT_TAIX_260616,,202606,,46030,,45337.91,,,16,台湾加権
161070078,FUT_TAIX_260714,,202607,,46023,,45337.91,,,44,台湾加権
161090078,FUT_TAIX_260915,,202609,,46326,,45337.91,,,107,台湾加権
161120078,FUT_TAIX_261215,,202612,,46839,,45337.91,,,198,台湾加権
162030078,FUT_TAIX_270316,,202703,,47543,,45337.91,,,289,台湾加権
161060079,FUT_FT50_260629,,202606,,16015,,16170.38,,,29,FTSE中国50
161070079,FUT_FT50_260730,,202607,,16000,,16170.38,,,60,FTSE中国50
161090079,FUT_FT50_260929,,202609,,15970,,16170.38,,,121,FTSE中国50
161120079,FUT_FT50_261230,,202612,,16045,,16170.38,,,217,FTSE中国50
161060015,FUT_NVI_260609,,202606,,33.7,,28.54,,,9,日経平均VI
161070015,FUT_NVI_260714,,202607,,34.1,,28.54,,,44,日経平均VI
161080015,FUT_NVI_260810,,202608,,34,,28.54,,,72,日経平均VI
161090015,FUT_NVI_260908,,202609,,33.75,,28.54,,,100,日経平均VI
161100015,FUT_NVI_261013,,202610,,33.65,,28.54,,,135,日経平均VI
161110015,FUT_NVI_261110,,202611,,33.25,,28.54,,,163,日経平均VI
161120015,FUT_NVI_261208,,202612,,32.8,,28.54,,,191,日経平均VI
162010015,FUT_NVI_270112,,202701,,32.9,,28.54,,,226,日経平均VI
1610600C0,FUT_UDJY_260615,,202606,,159.31,,,,,15,米ドル/日本円
1610900C0,FUT_UDJY_260914,,202609,,158.15,,,,,106,米ドル/日本円
1611200C0,FUT_UDJY_261214,,202612,,157,,,,,197,米ドル/日本円
1620300C0,FUT_UDJY_270315,,202703,,155.85,,,,,288,米ドル/日本円
1620600C0,FUT_UDJY_270614,,202706,,154.75,,,,,379,米ドル/日本円
1610600C1,FUT_CHJY_260615,,202606,,23.569,,,,,15,中国オフショア人民元/日本円
1610900C1,FUT_CHJY_260914,,202609,,23.547,,,,,106,中国オフショア人民元/日本円
1611200C1,FUT_CHJY_261214,,202612,,23.526,,,,,197,中国オフショア人民元/日本円
1620300C1,FUT_CHJY_270315,,202703,,23.502,,,,,288,中国オフショア人民元/日本円
1620600C1,FUT_CHJY_270614,,202706,,23.487,,,,,379,中国オフショア人民元/日本円
1610600C2,FUT_ERJY_260615,,202606,,185.76,,,,,15,ユーロ/日本円
1610900C2,FUT_ERJY_260914,,202609,,185.09,,,,,106,ユーロ/日本円
1611200C2,FUT_ERJY_261214,,202612,,184.38,,,,,197,ユーロ/日本円
1620300C2,FUT_ERJY_270315,,202703,,183.66,,,,,288,ユーロ/日本円
1620600C2,FUT_ERJY_270614,,202706,,183,,,,,379,ユーロ/日本円
191062518,CAL_225_260611_12500,CAL,202606,12500,54570,54443,66934.33,320,0.7186,11,日経225
191062718,CAL_225_260611_12750,CAL,202606,12750,54320,54193,66934.33,320,0.7186,11,日経225
191063018,CAL_225_260611_13000,CAL,202606,13000,54070,53944,66934.33,320,0.7186,11,日経225
191063218,CAL_225_260611_13250,CAL,202606,13250,53820,53695,66934.33,320,0.7186,11,日経225
191063518,CAL_225_260611_13500,CAL,202606,13500,53570,53447,66934.33,320,0.7186,11,日経225
191063718,CAL_225_260611_13750,CAL,202606,13750,53320,53198,66934.33,320,0.7186,11,日経225
191064018,CAL_225_260611_14000,CAL,202606,14000,53070,52949,66934.33,320,0.7186,11,日経225
191064218,CAL_225_260611_14250,CAL,202606,14250,52820,52701,66934.33,320,0.7186,11,日経225
191064518,CAL_225_260611_14500,CAL,202606,14500,52570,52452,66934.33,320,0.7186,11,日経225
191064718,CAL_225_260611_14750,CAL,202606,14750,52320,52204,66934.33,320,0.7186,11,日経225
191065018,CAL_225_260611_15000,CAL,202606,15000,52070,51956,66934.33,320,0.7186,11,日経225
191065218,CAL_225_260611_15250,CAL,202606,15250,51820,51708,66934.33,320,0.7186,11,日経225
191065518,CAL_225_260611_15500,CAL,202606,15500,51570,51460,66934.33,320,0.7186,11,日経225
191065718,CAL_225_260611_15750,CAL,202606,15750,51320,51213,66934.33,320,0.7186,11,日経225
191066018,CAL_225_260611_16000,CAL,202606,16000,51070,50966,66934.33,320,0.7186,11,日経225
191066218,CAL_225_260611_16250,CAL,202606,16250,50820,50718,66934.33,320,0.7186,11,日経225
191066518,CAL_225_260611_16500,CAL,202606,16500,50575,50471,66934.33,320,0.7186,11,日経225
191066718,CAL_225_260611_16750,CAL,202606,16750,50325,50225,66934.33,320,0.7186,11,日経225
191067018,CAL_225_260611_17000,CAL,202606,17000,50075,49978,66934.33,320,0.7186,11,日経225
191067218,CAL_225_260611_17250,CAL,202606,17250,49825,49732,66934.33,320,0.7186,11,日経225
191067518,CAL_225_260611_17500,CAL,202606,17500,49575,49486,66934.33,320,0.7186,11,日経225
141067718,CAL_225_260611_17750,CAL,202606,17750,49325,49240,66934.33,320,0.7186,11,日経225
141068018,CAL_225_260611_18000,CAL,202606,18000,49075,48995,66934.33,320,0.7186,11,日経225
141068218,CAL_225_260611_18250,CAL,202606,18250,48825,48750,66934.33,320,0.7186,11,日経225
141068518,CAL_225_260611_18500,CAL,202606,18500,48575,48505,66934.33,320,0.7186,11,日経225
141068718,CAL_225_260611_18750,CAL,202606,18750,48325,48260,66934.33,320,0.7186,11,日経225
141069018,CAL_225_260611_19000,CAL,202606,19000,48075,48016,66934.33,320,0.7186,11,日経225
141069218,CAL_225_260611_19250,CAL,202606,19250,47825,47772,66934.33,320,0.7186,11,日経225
141069518,CAL_225_260611_19500,CAL,202606,19500,47575,47528,66934.33,320,0.7186,11,日経225
141069718,CAL_225_260611_19750,CAL,202606,19750,47325,47285,66934.33,320,0.7186,11,日経225
141060018,CAL_225_260611_20000,CAL,202606,20000,47075,47042,66934.33,320,0.7186,11,日経225
141060218,CAL_225_260611_20250,CAL,202606,20250,46825,46800,66934.33,320,0.7186,11,日経225
141060518,CAL_225_260611_20500,CAL,202606,20500,46575,46557,66934.33,320,0.7186,11,日経225
141060718,CAL_225_260611_20750,CAL,202606,20750,46325,46316,66934.33,320,0.7186,11,日経225
141061018,CAL_225_260611_21000,CAL,202606,21000,46075,46074,66934.33,320,0.7186,11,日経225
141061218,CAL_225_260611_21250,CAL,202606,21250,45825,45825,66934.33,317.1514,0.7186,11,日経225
141061518,CAL_225_260611_21500,CAL,202606,21500,45575,45575,66934.33,314.0783,0.7186,11,日経225
141061718,CAL_225_260611_21750,CAL,202606,21750,45325,45325,66934.33,311.0426,0.7186,11,日経225
141062018,CAL_225_260611_22000,CAL,202606,22000,45075,45075,66934.33,308.0434,0.7186,11,日経225
141062218,CAL_225_260611_22250,CAL,202606,22250,44825,44825,66934.33,305.0797,0.7186,11,日経225
141062518,CAL_225_260611_22500,CAL,202606,22500,44575,44575,66934.33,302.1508,0.7186,11,日経225
141062718,CAL_225_260611_22750,CAL,202606,22750,44325,44325,66934.33,299.2557,0.7186,11,日経225
141063018,CAL_225_260611_23000,CAL,202606,23000,44075,44075,66934.33,296.3937,0.7186,11,日経225
141063218,CAL_225_260611_23250,CAL,202606,23250,43825,43825,66934.33,293.5641,0.7186,11,日経225
141063518,CAL_225_260611_23500,CAL,202606,23500,43575,43575,66934.33,290.766,0.7186,11,日経225
141063718,CAL_225_260611_23750,CAL,202606,23750,43325,43325,66934.33,287.9988,0.7186,11,日経225
141064018,CAL_225_260611_24000,CAL,202606,24000,43075,43075,66934.33,285.2617,0.7186,11,日経225
141064218,CAL_225_260611_24250,CAL,202606,24250,42825,42825,66934.33,282.5542,0.7186,11,日経225
141064518,CAL_225_260611_24500,CAL,202606,24500,42575,42575,66934.33,279.8755,0.7186,11,日経225
141064718,CAL_225_260611_24750,CAL,202606,24750,42325,42325,66934.33,277.225,0.7186,11,日経225
141065018,CAL_225_260611_25000,CAL,202606,25000,42075,42075,66934.33,274.6021,0.7186,11,日経225
141065218,CAL_225_260611_25250,CAL,202606,25250,41825,41825,66934.33,272.0062,0.7186,11,日経225
141065518,CAL_225_260611_25500,CAL,202606,25500,41575,41575,66934.33,269.4367,0.7186,11,日経225
141065718,CAL_225_260611_25750,CAL,202606,25750,41325,41325,66934.33,266.8931,0.7186,11,日経225
141066018,CAL_225_260611_26000,CAL,202606,26000,41075,41075,66934.33,264.3749,0.7186,11,日経225
141066218,CAL_225_260611_26250,CAL,202606,26250,40825,40825,66934.33,261.8815,0.7186,11,日経225
141066518,CAL_225_260611_26500,CAL,202606,26500,40575,40575,66934.33,259.4124,0.7186,11,日経225
141066718,CAL_225_260611_26750,CAL,202606,26750,40325,40325,66934.33,256.967,0.7186,11,日経225
141067018,CAL_225_260611_27000,CAL,202606,27000,40075,40075,66934.33,254.5451,0.7186,11,日経225
141067218,CAL_225_260611_27250,CAL,202606,27250,39825,39825,66934.33,252.146,0.7186,11,日経225
141067518,CAL_225_260611_27500,CAL,202606,27500,39575,39575,66934.33,249.7693,0.7186,11,日経225
191067718,CAL_225_260611_27750,CAL,202606,27750,39325,39325,66934.33,247.4145,0.7186,11,日経225
191068018,CAL_225_260611_28000,CAL,202606,28000,39075,39075,66934.33,245.0814,0.7186,11,日経225
191068218,CAL_225_260611_28250,CAL,202606,28250,38825,38825,66934.33,242.7693,0.7186,11,日経225
191068518,CAL_225_260611_28500,CAL,202606,28500,38575,38575,66934.33,240.478,0.7186,11,日経225
191068718,CAL_225_260611_28750,CAL,202606,28750,38325,38325,66934.33,238.207,0.7186,11,日経225
191069018,CAL_225_260611_29000,CAL,202606,29000,38075,38075,66934.33,235.956,0.7186,11,日経225
191069218,CAL_225_260611_29250,CAL,202606,29250,37825,37825,66934.33,233.7245,0.7186,11,日経225
191069518,CAL_225_260611_29500,CAL,202606,29500,37575,37575,66934.33,231.5123,0.7186,11,日経225
191069718,CAL_225_260611_29750,CAL,202606,29750,37325,37325,66934.33,229.3189,0.7186,11,日経225
191060018,CAL_225_260611_30000,CAL,202606,30000,37075,37075,66934.33,227.144,0.7186,11,日経225
191060218,CAL_225_260611_30250,CAL,202606,30250,36825,36825,66934.33,224.9873,0.7186,11,日経225
191060518,CAL_225_260611_30500,CAL,202606,30500,36575,36575,66934.33,222.8484,0.7186,11,日経225
191060718,CAL_225_260611_30750,CAL,202606,30750,36325,36325,66934.33,220.7271,0.7186,11,日経225
191061018,CAL_225_260611_31000,CAL,202606,31000,36075,36075,66934.33,218.623,0.7186,11,日経225
191061218,CAL_225_260611_31250,CAL,202606,31250,35825,35825,66934.33,216.5358,0.7186,11,日経225
191061518,CAL_225_260611_31500,CAL,202606,31500,35575,35575,66934.33,214.4652,0.7186,11,日経225
191061718,CAL_225_260611_31750,CAL,202606,31750,35325,35325,66934.33,212.411,0.7186,11,日経225
191062018,CAL_225_260611_32000,CAL,202606,32000,35075,35075,66934.33,210.3728,0.7186,11,日経225
191062218,CAL_225_260611_32250,CAL,202606,32250,34825,34825,66934.33,208.3503,0.7186,11,日経225
141182518,CAL_225_260611_32500,CAL,202606,32500,34575,34575,66934.33,206.3434,0.7186,11,日経225
141182718,CAL_225_260611_32750,CAL,202606,32750,34325,34325,66934.33,204.3517,0.7186,11,日経225
141183018,CAL_225_260611_33000,CAL,202606,33000,34075,34075,66934.33,202.375,0.7186,11,日経225
141183218,CAL_225_260611_33250,CAL,202606,33250,33825,33825,66934.33,200.413,0.7186,11,日経225
141183518,CAL_225_260611_33500,CAL,202606,33500,33575,33575,66934.33,198.4654,0.7186,11,日経225
141183718,CAL_225_260611_33750,CAL,202606,33750,33325,33325,66934.33,196.5322,0.7186,11,日経225
141184018,CAL_225_260611_34000,CAL,202606,34000,33075,33075,66934.33,194.6129,0.7186,11,日経225
141184218,CAL_225_260611_34250,CAL,202606,34250,32825,32825,66934.33,192.7074,0.7186,11,日経225
141184518,CAL_225_260611_34500,CAL,202606,34500,32575,32575,66934.33,190.8154,0.7186,11,日経225
141184718,CAL_225_260611_34750,CAL,202606,34750,32325,32325,66934.33,188.9368,0.7186,11,日経225
141185018,CAL_225_260611_35000,CAL,202606,35000,32075,32075,66934.33,187.0713,0.7186,11,日経225
141185218,CAL_225_260611_35250,CAL,202606,35250,31825,31825,66934.33,185.2187,0.7186,11,日経225
141185518,CAL_225_260611_35500,CAL,202606,35500,31575,31575,66934.33,183.3788,0.7186,11,日経225
141185718,CAL_225_260611_35750,CAL,202606,35750,31325,31325,66934.33,181.5514,0.7186,11,日経225
141186018,CAL_225_260611_36000,CAL,202606,36000,31075,31075,66934.33,179.7363,0.7186,11,日経225
141186218,CAL_225_260611_36250,CAL,202606,36250,30825,30825,66934.33,177.9332,0.7186,11,日経225
141186518,CAL_225_260611_36500,CAL,202606,36500,30575,30575,66934.33,176.1421,0.7186,11,日経225
141186718,CAL_225_260611_36750,CAL,202606,36750,30325,30325,66934.33,174.3628,0.7186,11,日経225
141187018,CAL_225_260611_37000,CAL,202606,37000,30075,30075,66934.33,172.5949,0.7186,11,日経225
141187218,CAL_225_260611_37250,CAL,202606,37250,29825,29825,66934.33,170.8384,0.7186,11,日経225
141187518,CAL_225_260611_37500,CAL,202606,37500,29575,29575,66934.33,169.0931,0.7186,11,日経225
141187718,CAL_225_260611_37750,CAL,202606,37750,29325,29325,66934.33,167.3589,0.7186,11,日経225
141188018,CAL_225_260611_38000,CAL,202606,38000,29075,29075,66934.33,165.6354,0.7186,11,日経225
141188218,CAL_225_260611_38250,CAL,202606,38250,28830,28830,66934.33,164.9091,0.7186,11,日経225
141188518,CAL_225_260611_38500,CAL,202606,38500,28580,28580,66934.33,163.1987,0.7186,11,日経225
141188718,CAL_225_260611_38750,CAL,202606,38750,28330,28330,66934.33,161.4986,0.7186,11,日経225
141189018,CAL_225_260611_39000,CAL,202606,39000,28080,28080,66934.33,159.8088,0.7186,11,日経225
141189218,CAL_225_260611_39250,CAL,202606,39250,27830,27830,66934.33,158.1291,0.7186,11,日経225
141189518,CAL_225_260611_39500,CAL,202606,39500,27580,27580,66934.33,156.4593,0.7186,11,日経225
141189718,CAL_225_260611_39750,CAL,202606,39750,27330,27330,66934.33,154.7992,0.7186,11,日経225
141180018,CAL_225_260611_40000,CAL,202606,40000,27080,27080,66934.33,153.1488,0.7186,11,日経225
141180218,CAL_225_260611_40250,CAL,202606,40250,26830,26830,66934.33,151.508,0.7186,11,日経225
141180518,CAL_225_260611_40500,CAL,202606,40500,26580,26580,66934.33,149.8764,0.7186,11,日経225
141180718,CAL_225_260611_40750,CAL,202606,40750,26330,26330,66934.33,148.254,0.7186,11,日経225
141181018,CAL_225_260611_41000,CAL,202606,41000,26080,26080,66934.33,146.6408,0.7186,11,日経225
141181218,CAL_225_260611_41250,CAL,202606,41250,25830,25830,66934.33,145.0364,0.7186,11,日経225
141181518,CAL_225_260611_41500,CAL,202606,41500,25580,25580,66934.33,143.4409,0.7186,11,日経225
141181718,CAL_225_260611_41750,CAL,202606,41750,25330,25330,66934.33,141.854,0.7186,11,日経225
